osm_type,osm_id,lat,lon,name,amenity,shop,office,building,landuse,tourism,historic
node,1416920328,54.7063198,25.2289766,bovary,,hairdresser,,,,,
node,1422020599,54.6847879,25.2795888,Mano GURU,restaurant,,,,,,
node,1423924969,54.6782701,25.2769856,Hong Kong kinų restoranas,restaurant,,,,,,
node,1423930424,54.6711794,25.2668418,"Petrutė, automobilių akumuliatoriai",,car,,,,,
node,1425505779,54.7168452,25.2454272,Agotos Gryčia,restaurant,,,,,,
node,1428733289,54.6720929,25.2699023,Naujamiestis,,hairdresser,,,,,
node,1428733292,54.687935,25.2664246,AnaBella,,beauty,,,,,
node,1428802594,54.6934927,25.2195802,,,car_repair,,,,,
node,1428802596,54.7171825,25.3170689,Antakalnio kirpykla,,hairdresser,,,,,
node,1432018730,54.6712,25.2424437,,,hairdresser,,,,,
node,1432031219,54.67115,25.284079,Narvesen,,kiosk,,,,,
node,1432729884,54.6856304,25.2755985,Blanco / beauty,,hairdresser,,,,,
node,1432729885,54.6852502,25.2763036,Mados dvelksmas,,clothes,,,,,
node,1432729886,54.6853127,25.2761278,Floravitas,,florist,,,,,
node,1432729887,54.6851953,25.2764202,,,stationery,,,,,
node,1432729894,54.6854603,25.2759272,Fashion gallery,,clothes,,,,,
node,1432729895,54.686372,25.2739857,Valgykla,restaurant,,,,,,
node,1432729896,54.6867038,25.2664621,,,hairdresser,,,,,
node,1432729897,54.6871271,25.2663387,Grožio salonas,,hairdresser,,,,,
node,1432729899,54.685534,25.2757944,K-fashion,,clothes,,,,,
node,1432729900,54.6862013,25.2854814,Vero Cafe,cafe,,,,,,
node,1432729903,54.6861379,25.2787815,Vean Studio,,tattoo,,,,,
node,1432729904,54.6871999,25.2750854,City,,clothes,,,,,
node,1432729908,54.6850627,25.2766393,Žaliavalgis.lt,,interior_decoration,,,,,
node,1433394785,54.7162884,25.251359,Kirpykla,,hairdresser,,,,,
node,1433394858,54.7162946,25.2514609,Kirpykla,,hairdresser,,,,,
node,1433394924,54.7127944,25.2399728,,,hairdresser,,,,,
node,1433424334,54.716434,25.2534618,Šeškinės odontologijos ir grožio centras,,hairdresser,,,,,
node,1433481397,54.6717627,25.2561183,,,hairdresser,,,,,
node,1436979890,54.6943113,25.2834706,Royal Village,restaurant,,,,,,
node,1436990864,54.6859408,25.2820936,RawRaw,restaurant,,,,,,
node,1444992727,54.6760876,25.2549452,Kalbų Studija,school,,,,,,
node,1445239259,54.6983853,25.2827945,Martonas,,car_repair,,,,,
node,1445316692,54.675369,25.2679207,Vilnius City Hotel,,,,,,hotel,
node,1448386255,54.7029858,25.3101415,Humana,,clothes,,,,,
node,1448396677,54.7038325,25.2770939,Natali (Nikadita),restaurant,,,,,,
node,1460137947,54.6784174,25.264106,Jin Mei,restaurant,,,,,,
node,1460137987,54.6781567,25.2642849,Matrix,,computer,,,,,
node,1460144015,54.6767646,25.2635524,Survival,,outdoor,,,,,
node,1460153518,54.6763618,25.261554,Vollit,,weapons,,,,,
node,1471904007,54.7120032,25.3152895,Drogas,,chemist,,,,,
node,1471904139,54.7120776,25.3154826,Maxima X,,convenience,,,,,
node,1471936248,54.692796,25.3035516,Pyraginė,,bakery,,,,,
node,1471937187,54.6928348,25.3036411,Mildos gėlės,,florist,,,,,
node,1471938717,54.6911989,25.2986416,Siguldos baldai,,furniture,,,,,
node,1471950350,54.6923387,25.2704215,Baltic tours,,travel_agency,,,,,
node,1471954237,54.6882769,25.2676749,La Pepa (bistro-brunch),restaurant,,,,,,
node,1471961432,54.6775531,25.2559161,Hipsters,bar,,,,,,
node,1474112293,54.7218763,25.2447412,Batų kalnas,,shoes,,,,,
node,1474466180,54.6754408,25.2709884,,,hairdresser,,,,,
node,1474472862,54.6726596,25.2736319,Ponas Mėsainis,fast_food,,,,,,
node,1484536693,54.7181837,25.294347,Wraperia Suppa Kebs,fast_food,,,,,,
node,1487539520,54.7161956,25.2504477,Pantera,,hairdresser,,,,,
node,1489450092,54.635902,25.2732711,UAB Ekolita,,,company,,,,
node,1491615669,54.6924875,25.2175283,Cesta,,butcher,,,,,
node,1493441783,54.6747636,25.2518562,Vyrų ir moterų kirpykla,,hairdresser,,,,,
node,1493441786,54.6717706,25.268202,,,butcher,,,,,
node,1505683138,54.7334176,25.2465388,,parking,,,,,,
node,1515576547,54.712725,25.2988361,Girilis,,car_repair,,,,,
node,1516018823,54.6792236,25.2573216,IKI,,supermarket,,,,,
node,1536004555,54.6555704,25.3071406,Skanus kalnas,cafe,,,,,,
node,1537144669,54.6907376,25.2148521,kebabai,fast_food,,,,,,
node,1542132221,54.7137271,25.3040918,Autoaibė,,car_parts,,,,,
node,1543291912,54.6529384,25.2254637,Norfos valgykla,cafe,,,,,,
node,1543292031,54.6521121,25.2228093,,parking,,,,,,
node,1547035488,54.6892797,25.2660845,Vaga,,books,,,,,
node,1578419764,54.6889838,25.27265,Ad Astrum,restaurant,,,,,,
node,1580407354,54.660232,25.2330208,Sanistål,,car,,,,,
node,1580407374,54.6805638,25.2777829,Bordo,,beauty,,,,,
node,1580407451,54.6598651,25.2327402,Sileta,,hardware,,,,,
node,1584716427,54.7112223,25.2560878,MonMarg,restaurant,,,,,,
node,1584718430,54.7110115,25.255444,Ausegra,,car_repair,,,,,
node,1586037120,54.7170526,25.2442998,Ali barbershop,,hairdresser,,,,,
node,1589656409,54.7285916,25.2361107,Habata kebabai,fast_food,,,,,,
node,1599323169,54.6814823,25.2848155,Ryžių jūra,restaurant,,,,,,
node,1614157468,54.6878718,25.2742963,Radharane,restaurant,,,,,,
node,1616749635,54.6870254,25.2791981,Maxima X,,supermarket,,,,,
node,1627318823,54.6812545,25.2631595,Intuicija,cafe,,,,,,
node,1627318829,54.669204,25.26801,Asia tasty,restaurant,,,,,,
node,1627318834,54.6667626,25.2555205,Klivija,cafe,,,,,,
node,1627318839,54.6688598,25.2663312,Pelėdos,bar,,,,,,
node,1627318842,54.6799644,25.2784232,Tarantino,bar,,,,,,
node,1629564962,54.6793812,25.2870204,Centro Kubas,,,,,,hotel,
node,1629564996,54.6778109,25.2775105,Little Big Pub,pub,,,,,,
node,1654049298,54.688485,25.2765867,Juoda raudona,pub,,,,,,
node,1657169061,54.6843037,25.2644248,Laiko ratas,restaurant,,,,,,
node,1657177196,54.6842241,25.2732838,Jammi Kebabai,fast_food,,,,,,
node,1657380102,54.6831727,25.2318922,Vilniaus universiteto Botanikos sodas (Vingio skyrius),,,,,,museum,
node,1657395676,54.6744189,25.2487575,Gubernatoriai,restaurant,,,,,,
node,1658692126,54.693058,25.2886906,,parking,,,,,,
node,1659066907,54.6621441,25.3422513,Iki Pavilnys,,supermarket,,,,,
node,1660654788,54.6813187,25.2809898,"Lietuvos teatro, muzikos ir kino muziejus",,,,,,museum,
node,1664253412,54.6865049,25.2840433,Vision Express,,optician,,,,,
node,1664258774,54.6866131,25.2834874,Prie Katedros,pub,,,,,,
node,1664300107,54.6868985,25.2797448,Douglas,,perfumery,,,,,
node,1664384350,54.6866727,25.2792971,Žaislų planeta,,toys,,,,,
node,1664384508,54.6860515,25.2796333,Infiniti,,watches,,,,,
node,1664384602,54.6860918,25.2796274,Optikos pasaulis,,optician,,,,,
node,1664384779,54.6861299,25.2796243,Lino namai,,clothes,,,,,
node,1664384878,54.6865714,25.2797127,Vero Cafe,cafe,,,,,,
node,1664384960,54.6863792,25.2797341,Dao sushi,restaurant,,,,,,
node,1664385045,54.6864288,25.2797341,latte room,cafe,,,,,,
node,1664385219,54.6875427,25.2766242,Caffeine,cafe,,,,,,
node,1664385385,54.6875648,25.2764686,Hesburger,fast_food,,,,,,
node,1664385469,54.6875575,25.2763224,Drogas,,cosmetics,,,,,
node,1666811112,54.6741372,25.1183092,,parking,,,,,,
node,1672105610,54.6861373,25.2843046,Draugystė Vaga,,books,,,,,
node,1672105943,54.6861229,25.28442,Depeche Coffee,cafe,,,,,,
node,1672106404,54.6864784,25.2843904,Nijolė,,clothes,,,,,
node,1672134355,54.6890831,25.2816224,Tabera,restaurant,,,,,,
node,1673370274,54.7121716,25.2955514,Gero alaus parduotuvė,,alcohol,,,,,
node,1673416020,54.6761883,25.2885318,Gintraka,,jewelry,,,,,
node,1674342256,54.6874406,25.2792653,Katpėdėlė,restaurant,,,,,,
node,1674364825,54.67429,25.2892399,Senamiesčio lobis,,jewelry,,,,,
node,1674365108,54.6727019,25.2863002,Pylimo kepykla,,bakery,,,,,
node,1674365239,54.6726212,25.2726102,Auksinis raktelis,,toys,,,,,
node,1674365361,54.6742962,25.2874374,Arbatos magija,cafe,,,,,,
node,1674365398,54.6742528,25.2870297,Budulia,restaurant,,,,,,
node,1674365520,54.6739985,25.2850127,Pizza wine,restaurant,,,,,,
node,1674365563,54.6726313,25.2795982,Pilėnai,pub,,,,,,
node,1674365599,54.67228,25.2710867,Baras,bar,,,,,,
node,1674365651,54.6739054,25.2850986,Alexa Old Town Hotel,,,,,,hotel,
node,1674365734,54.6723482,25.2867079,Mikotel,,,,,,hotel,
node,1674365826,54.6739302,25.2860212,Stop market,,convenience,,,,,
node,1694433146,54.6883429,25.277433,Bernelių užeiga,restaurant,,,,,,
node,1709633291,54.6770198,25.2888995,Artistai,pub,,,,,,
node,1711532426,54.6938171,25.2509946,Veranda,restaurant,,,,,,
node,1719051233,54.7097558,25.3136177,Cesta,,butcher,,,,,
node,1719099390,54.7079009,25.3130168,Bellis,,hairdresser,,,,,
node,1720160557,54.6756147,25.2609692,Padangu servisas,,car_repair,,,,,
node,1720200275,54.7077097,25.3120944,Gastro Technika,,appliance,,,,,
node,1724398980,54.6973797,25.2669024,Tokyo,restaurant,,,,,,
node,1724402908,54.7010376,25.2217126,Keistuolių teatras,theatre,,,,,,
node,1724423935,54.6747462,25.201864,Pizza express,fast_food,,,,,,
node,1724423952,54.6891947,25.209825,Fokus pica,restaurant,,,,,,
node,1724423965,54.689604,25.2104259,Altas,,car_repair,,,,,
node,1724424715,54.679445,25.217979,Grožio salonas,,hairdresser,,,,,
node,1738416743,54.6584577,25.1609177,Bistro,fast_food,,,,,,
node,1738416744,54.6844256,25.2897763,Crustum,,bakery,,,,,
node,1738416745,54.6843325,25.289712,Taste shop LT,,alcohol,,,,,
node,1740461592,54.6840674,25.2893505,Spyros Metaxa,restaurant,,,,,,
node,1747162081,54.6894062,25.2655249,Caffeine,cafe,,,,,,
node,1753846175,54.687696,25.2664933,Veloklinika,,bicycle,,,,,
node,1756184811,54.6785685,25.2863054,Pasagėlė,kindergarten,,,,,,
node,1760392478,54.7221787,25.2443123,Kinų smuklė,restaurant,,,,,,
node,1766698332,54.6877456,25.2753433,IKI Express Gedimino,,supermarket,,,,,
node,1767544122,54.7058544,25.2309179,Bamperių remontas,,car_repair,,,,,
node,1767996660,54.6872598,25.2819443,Vaga,,books,,,,,
node,1767996799,54.6729686,25.2788544,Ararat,restaurant,,,,,,
node,1769301360,54.6850592,25.2802092,Vyno rūselis,pub,,,,,,
node,1826283215,54.723219,25.241427,Stateta,fuel,,,,,,
node,1836944729,54.7255045,25.2255908,Iki Žemyna,,supermarket,,,,,
node,1858010055,54.6718008,25.2451225,Superkatė,,pet,,,,,
node,1885116680,54.7144307,25.2996801,Acura,,car,,,,,
node,1885116682,54.6765531,25.2879464,Džiugas,cafe,cheese,,,,,
node,1885116683,54.7233343,25.2815366,Eoltas,,car_repair,,,,,
node,1885116684,54.7121425,25.2957527,Lemona,,electronics,,,,,
node,1885116687,54.6865081,25.2824605,Lietuvos banko Pinigų muziejus,,,,,,museum,
node,1885116691,54.668216,25.2646382,Metano dujų sistemos,fuel,,,,,,
node,1886883712,54.7009118,25.4110854,Fizo sport,,,,,,,
node,1886883715,54.7008464,25.4107192,Naujoji optika,,optician,,,,,
node,1886883717,54.7007796,25.4101107,Express Pizza,restaurant,,,,,,
node,1891732255,54.6868789,25.2799549,Novotel Vilnius,,,,,,hotel,
node,1895505259,54.7814222,25.27349,Kinų smuklė,restaurant,,,,,,
node,1895505279,54.6896102,25.265851,Drogas,,chemist,,,,,
node,1895505292,54.6895863,25.265977,Renée,,shoes,,,,,
node,1895505313,54.6891606,25.2684662,Huracán coffee,cafe,,,,,,
node,1895505319,54.7628623,25.1869512,Maisto prekės,,convenience,,,,,
node,1895505385,54.6523083,25.2273278,Kebabai,fast_food,,,,,,
node,1903601595,54.6840235,25.2897079,LKMA,college,,,,,,
node,1909537837,54.7098648,25.2922581,Maxima X,,supermarket,,,,,
node,1912458105,54.714914,25.2728011,,parking,,,,,,
node,1913168173,54.711948,25.3016104,Tik gėlės,,florist,,,,,
node,1913202568,54.7194408,25.2991122,Double Pizza,restaurant,,,,,,
node,1957127210,54.6777115,25.2866627,Du broliai,,clothes,,,,,
node,1957127212,54.6775285,25.2863097,Graikijos Respublikos ambasada,,,diplomatic,,,,
node,1957127213,54.6775872,25.2864233,Hugo Boss,,clothes,,,,,
node,1957200221,54.6708205,25.2574612,Nabi,restaurant,,,,,,
node,1961888300,54.7155483,25.2491784,Kepuva,,bakery,,,,,
node,1961888457,54.6884421,25.2726467,L'Occitane,,cosmetics,,,,,
node,1961888661,54.6879234,25.2740049,Optic city,,optician,,,,,
node,1972615108,54.7041929,25.2901146,Kirpykla (Vyrų ir moterų),,hairdresser,,,,,
node,1976761265,54.6727376,25.2800145,Wok & Roll,bar,,,,,,
node,1979357302,54.7251076,25.3421792,Spark,charging_station,,,,,,
node,1991367342,54.7179495,25.3033317,Ajomama,restaurant,,,,,,
node,1994942167,54.678091,25.284856,Beerhouse Craft Kitchen,pub,,,,,,
node,1994946425,54.6849695,25.2884015,Caffeine,cafe,,,,,,
node,1994958797,54.6832568,25.2788091,Grill London,bar,,,,,,
node,1995028603,54.6775686,25.2863741,Adatytė,,clothes,,,,,
node,2022167673,54.7095171,25.2920223,Alynas,,alcohol,,,,,
node,2022167675,54.7078722,25.2902713,Vilniaus apskrities valstybinė mokesčių inspekcija,,,government,,,,
node,2022624146,54.6964301,25.279651,,parking,,,,,,
node,2024048248,54.6694921,25.2565314,Valgykla,cafe,,,,,,
node,2029698599,54.7123862,25.291394,Country biliardo klubas,pub,,,,,,
node,2053270656,54.6898327,25.2896753,Böff Steakhouse,restaurant,,,,,,
node,2058290613,54.6782168,25.273962,Romada,,outdoor,,,,,
node,2058291115,54.6781299,25.2729106,Mon Ami,,bakery,,,,,
node,2058291321,54.6771061,25.265881,Andriaus pica,fast_food,,,,,,
node,2058291381,54.6770025,25.2653977,Sofra kavinė-bistro,restaurant,,,,,,
node,2063723433,54.7401982,25.22794,Florisima,,florist,,,,,
node,2063723435,54.7405141,25.2283584,Naminis dūmas,,butcher,,,,,
node,2063723436,54.7400805,25.2277254,Vynoteka,,alcohol,,,,,
node,2066114192,54.6583886,25.2311741,Užeiga „Gaisrininko sapnas“,cafe,,,,,,
node,2066114193,54.6548448,25.2268649,Kavinė,restaurant,,,,,,
node,2066114194,54.6502872,25.2179146,Parduotuvevaikams.lt,,toys,,,,,
node,2066114195,54.6478042,25.2140737,Renlena,,furniture,,,,,
node,2072645667,54.6423307,25.2737123,Buen Apetit,cafe,,,,,,
node,2082800027,54.6902733,25.2802068,Draugai,restaurant,,,,,,
node,2082800048,54.6787409,25.2866007,Versmė,,books,,,,,
node,2083240003,54.675801,25.2718783,Pekinas,restaurant,,,,,,
node,2086021448,54.7130999,25.2970398,Assorti,,department_store,,,,,
node,2086021596,54.7130626,25.2975008,Baby city,,toys,,,,,
node,2086021873,54.7109744,25.2994752,Vynoteka,,alcohol,,,,,
node,2086022017,54.7106892,25.2993679,Baby center,,toys,,,,,
node,2086022295,54.7118816,25.3024078,Alynas,,alcohol,,,,,
node,2086024243,54.711935,25.3020501,Danija,,shoes,,,,,
node,2086874545,54.7041122,25.2910772,Vyrų ir moterų kirpykla,,hairdresser,,,,,
node,2092984864,54.6874521,25.2769661,Salamander,,shoes,,,,,
node,2092984870,54.6828006,25.2890682,Baltic souvenir,,gift,,,,,
node,2092984871,54.6821772,25.289252,Pas mus,restaurant,,,,,,
node,2093832647,54.7071913,25.2346896,UrbiHop Hotel,,,,,,hotel,
node,2099672330,54.6705135,25.2635174,Žibintas,restaurant,,,,,,
node,2105645351,54.7162115,25.318221,Savas alus,,doityourself,,,,,
node,2108905008,54.6768986,25.2848227,DolceVita,cafe,,,,,,
node,2115237287,54.6763299,25.2844759,Gėlių Mūza,,florist,,,,,
node,2115237290,54.6764416,25.2845618,Hästens,,furniture,,,,,
node,2115240126,54.6762776,25.2835403,Gėlės ir Manufaktūra,,florist,,,,,
node,2120240023,54.6684032,25.2165253,Lazdynų žibutė,restaurant,,,,,,
node,2120240038,54.6682201,25.2166585,Žibutė,cafe,,,,,,
node,2121911073,54.6814298,25.2849698,Mint Vinetu,,books,,,,,
node,2121911074,54.681374,25.2850986,Baltas Ūsas,pub,,,,,,
node,2121911075,54.6804534,25.2953233,Prie angelo,restaurant,,,,,,
node,2121911076,54.7194028,25.3026509,New Shanghai,restaurant,,,,,,
node,2121911077,54.6768024,25.2847767,Ita lingerie,,clothes,,,,,
node,2121911084,54.6796584,25.2869723,Angel apartments,,,,,,hotel,
node,2121911085,54.6801149,25.28615,Notre vie,bar,,,,,,
node,2130848652,54.696561,25.2388486,Nacionalinė mokėjimo agentūra,,,government,,,,
node,2133814223,54.677296,25.2126736,Algimanto siuvykla,,tailor,,,,,
node,2133814229,54.6773906,25.2127015,Žvejų reikmenys,,fishing,,,,,
node,2142499257,54.6753101,25.2470004,Hnit-Baltic,,,company,,,,
node,2155615060,54.7105941,25.1836903,Pilaitės biblioteka,library,copyshop,,,,,
node,2158139642,54.7009358,25.2843369,Audinių parduotuvė,,fabric,,,,,
node,2164188469,54.6714956,25.2565284,Bitė,,mobile_phone,,,,,
node,2164188470,54.678118,25.2730154,Bitė,,mobile_phone,,,,,
node,2164188471,54.6940348,25.2758328,Bitė,,mobile_phone,,,,,
node,2164188475,54.7107218,25.2646256,Bitė,,mobile_phone,,,,,
node,2164188476,54.7119405,25.3018392,Bitė,,mobile_phone,,,,,
node,2164188477,54.7144846,25.2739499,Bitė,,mobile_phone,,,,,
node,2164188479,54.7403909,25.2281877,Bitė,,mobile_phone,,,,,
node,2165165975,54.7200303,25.2957091,Gedimino smuklė,cafe,,,,,,
node,2189622684,54.7540718,25.2596016,Optolita,,,company,,,,
node,2190977498,54.6881681,25.4160242,IKI Cento Parko,,convenience,,,,,
node,2194222884,54.7530444,25.2594953,Lindab,,,company,,,,
node,2194234934,54.7525578,25.262058,Elonika,,,company,,,,
node,2201346928,54.725816,25.296793,Gedimino smuklė,cafe,,,,,,
node,2228977050,54.6768513,25.2760443,Kinza,restaurant,,,,,,
node,2231699171,54.6731007,25.2832191,Chačapuri,restaurant,,,,,,
node,2246305007,54.6768709,25.268167,Kemi,,car_repair,,,,,
node,2265668604,54.6805329,25.2955115,Špunka,pub,alcohol,,,,,
node,2274117096,54.70432,25.1763038,Gyda - Pilaitės šeimos sveikatos namai,clinic,,,,,,
node,2276748771,54.6726099,25.2715691,Ermida,,car_repair,,,,,
node,2280600042,54.6420439,25.2783373,Air Inn Vilnius restoranas,restaurant,,,,,,
node,2280863823,54.7184322,25.2968998,UAB Simatra Ofisas,,,company,,,,
node,2282022365,54.6931386,25.2769232,Neries vingis,restaurant,,,,,,
node,2282022445,54.6937091,25.2763224,Charlie pizza,restaurant,,,,,,
node,2297666879,54.6849879,25.285585,Restaurant Telegrafas,restaurant,,,,,,
node,2303146269,54.7033637,25.283329,Kebabai,fast_food,,,,,,
node,2303146274,54.6875327,25.2814507,Pachamama Dinner Club,restaurant,,,,,,
node,2303146277,54.6872226,25.2820945,Carre,restaurant,,,,,,
node,2315752204,54.6845586,25.3142268,Bandža,pub,,,,,,
node,2326577786,54.6728884,25.2867697,JP architektūra,,,architect,,,,
node,2328225363,54.7338103,25.2354859,Celsis,,doityourself,,,,,
node,2328225364,54.6815291,25.2710652,Honkongas,restaurant,,,,,,
node,2328225381,54.6762441,25.2854204,Karmelitai,cafe,,,,,,
node,2328225382,54.6778632,25.2676749,Burger street,bar,,,,,,
node,2334729656,54.6797935,25.277749,Akvariumas,pub,,,,,,
node,2335224199,54.684923,25.291684,Žaislų muziejus,,,,,,museum,
node,2343247787,54.6752336,25.2851895,Sofa de Pancho,restaurant,,,,,,
node,2347023711,54.6841211,25.2858727,Klaipėdos senamiestis,cafe,,,,,,
node,2348218009,54.6888598,25.2757378,Akivarai,pub,,,,,,
node,2351129478,54.7377982,25.2181815,Viva Pizza,fast_food,,,,,,
node,2352668629,54.7080176,25.4182472,Helena,cafe,beverages,,,,motel,
node,2353068067,54.7152813,25.3034375,Megrame,,,yes,,,,
node,2353685705,54.7379488,25.2588991,motoday.lt,,motorcycle,,,,,
node,2353893373,54.7727656,25.2724436,Augalų Namai – medelynas,,garden_centre,,,,,
node,2363283541,54.7403926,25.2208332,Svajutis,,clothes,,,,,
node,2365571423,54.6799771,25.2787171,Alaus biblioteka,pub,,,,,,
node,2365571430,54.679808,25.278705,Pabo Latino,restaurant,,,,,,
node,2371611209,54.7277696,25.2207203,Maxima XXX,,supermarket,,,,,
node,2407938832,54.6829898,25.2794879,Talutti Bakes 'n' Shakes,fast_food,,,,,,
node,2411524420,54.6748636,25.2835289,Boulangerie,,bakery,,,,,
node,2452627178,54.6853848,25.2779,Arsenal,,outdoor,,,,,
node,2477343333,54.7348373,25.2342783,Jazzexpress,,,company,,,,
node,2479873899,54.6842151,25.279489,Bardakas,bar,,,,,,
node,2500826332,54.6088231,25.3882987,Alimar,cafe,,,,,,
node,2513516323,54.676424,25.2522898,Batų kalnas,,shoes,,,,,
node,2513516324,54.6804746,25.2601862,Ultraturas,,travel_agency,,,,,
node,2513516331,54.716546,25.245316,ChiefPizza,fast_food,,,,,,
node,2513516346,54.6908505,25.2696919,Šilta mada,,clothes,,,,,
node,2513516348,54.680493,25.2832708,Huracán Coffee,cafe,,,,,,
node,2515030592,54.6800448,25.2785847,King & Mouse,bar,,,,,,
node,2517718297,54.6823467,25.2796693,Rhum Room,bar,,,,,,
node,2518588158,54.6804979,25.2950167,One for All,restaurant,,,,,,
node,2544684600,54.6856344,25.2591345,Basillico,restaurant,,,,,,
node,2544684604,54.6819533,25.2512115,Horizontas,restaurant,,,,,,
node,2544684608,54.6858786,25.2596971,iLunch,restaurant,,,,,,
node,2544684613,54.6926899,25.256449,Kinų Jonas,restaurant,,,,,,
node,2544684617,54.6868187,25.2595462,LivIn restoranas,restaurant,,,,,,
node,2544684621,54.6864396,25.2594513,Sushi Express,restaurant,,,,,,
node,2544684632,54.6892224,25.2571548,Žvejų smuklė,restaurant,,,,,,
