osm_type,osm_id,lat,lon,poi_type,functional_group,name,seniunija,seniunija_nr,cluster
way,334456673,54.6910997,25.3015052,amenity:parking,transport,,Senamiestis,16.0,104
way,334456674,54.6923418,25.3030557,amenity:parking,transport,,Senamiestis,16.0,104
way,334456675,54.6914539,25.3024599,amenity:parking,transport,,Senamiestis,16.0,104
way,334456677,54.6915547,25.3030076,amenity:parking,transport,,Senamiestis,16.0,104
way,334456678,54.691157,25.3041268,amenity:parking,transport,,Senamiestis,16.0,104
way,334463403,54.7129707,25.2845655,amenity:parking,transport,,Šnipiškės,3.0,71
way,334468788,54.6477823,25.2704636,amenity:parking,transport,,Naujininkai,19.0,129
way,334484815,54.6931226,25.3029165,amenity:parking,transport,,Senamiestis,16.0,104
way,334514692,54.7042405,25.279056,amenity:parking,transport,,Šnipiškės,3.0,69
way,334516728,54.6763484,25.2838346,amenity:parking,transport,,Senamiestis,16.0,67
way,334517609,54.68382,25.293283,amenity:parking,transport,,Senamiestis,16.0,67
way,334706001,54.7014789,25.1782626,shop:supermarket,retail,Maxima XX,Pilaitė,12.0,2
way,334811823,54.7185286,25.3081091,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811825,54.7197058,25.3077213,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811826,54.720387,25.3071517,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811836,54.7178435,25.3087274,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811838,54.7170548,25.3064173,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811844,54.7164839,25.3063312,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811852,54.7161171,25.3058816,amenity:parking,transport,,Žirmūnai,2.0,71
way,334811858,54.7162019,25.3069924,amenity:parking,transport,,Žirmūnai,2.0,71
way,334812535,54.7167244,25.307113,amenity:parking,transport,,Žirmūnai,2.0,71
way,334812536,54.7164546,25.3071045,amenity:parking,transport,,Žirmūnai,2.0,71
way,334812539,54.7168687,25.3078294,amenity:parking,transport,,Žirmūnai,2.0,71
way,334813740,54.7169784,25.3085552,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818308,54.7173155,25.3080018,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818309,54.7174991,25.3060141,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818313,54.7179594,25.3056988,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818317,54.7184222,25.3053444,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818319,54.718871,25.3048993,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818326,54.7193283,25.3046382,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818327,54.7201503,25.3041878,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818328,54.7205236,25.304965,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818329,54.7198215,25.3047593,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818333,54.7212899,25.3058555,amenity:parking,transport,,Žirmūnai,2.0,71
way,334818335,54.7215606,25.3064069,amenity:parking,transport,,Žirmūnai,2.0,71
way,334844668,54.7130975,25.3053995,amenity:parking,transport,,Žirmūnai,2.0,71
way,334845096,54.7132859,25.3076892,amenity:parking,transport,,Žirmūnai,2.0,-1
way,334847086,54.7141395,25.3061343,amenity:parking,transport,,Žirmūnai,2.0,71
way,334847089,54.714543,25.3061679,amenity:parking,transport,,Žirmūnai,2.0,71
way,334847091,54.7150963,25.3061189,amenity:parking,transport,,Žirmūnai,2.0,71
way,334847098,54.7147338,25.3075045,amenity:parking,transport,,Žirmūnai,2.0,71
way,334984780,54.7109246,25.3058117,amenity:parking,transport,,Žirmūnai,2.0,71
way,334984781,54.7122675,25.3058535,amenity:parking,transport,,Žirmūnai,2.0,71
way,334984787,54.7118665,25.3076506,amenity:parking,transport,,Žirmūnai,2.0,71
way,334987127,54.7078062,25.3049229,amenity:parking,transport,,Žirmūnai,2.0,71
way,335068521,54.712644,25.2379618,amenity:parking,transport,,Šeškinė,5.0,149
way,335075027,54.7034756,25.2901198,amenity:parking,transport,,Žirmūnai,2.0,69
way,335075028,54.7037541,25.2904452,amenity:parking,transport,,Žirmūnai,2.0,69
way,335075030,54.7035164,25.2915529,amenity:parking,transport,,Žirmūnai,2.0,69
way,335075038,54.7042737,25.2914654,amenity:parking,transport,,Žirmūnai,2.0,69
way,335075042,54.7046566,25.2929623,amenity:parking,transport,,Žirmūnai,2.0,69
way,335075523,54.705249,25.2980547,amenity:parking,transport,,Žirmūnai,2.0,-1
way,335079284,54.7049496,25.3005212,amenity:parking,transport,,Žirmūnai,2.0,71
way,335079285,54.705035,25.3012046,amenity:parking,transport,,Žirmūnai,2.0,71
way,335079291,54.7051541,25.3018859,amenity:parking,transport,,Žirmūnai,2.0,71
way,335079292,54.7052814,25.3026645,amenity:parking,transport,,Žirmūnai,2.0,71
way,335204851,54.6997901,25.3188579,amenity:parking,transport,,Antakalnis,13.0,-1
way,335205263,54.7006102,25.3174382,amenity:parking,transport,,Antakalnis,13.0,-1
way,336106341,54.6651481,25.2741608,amenity:parking,transport,,Naujininkai,19.0,92
way,338154504,54.680082,25.2946449,amenity:parking,transport,,Senamiestis,16.0,67
way,338157935,54.6798734,25.2956926,amenity:parking,transport,,Senamiestis,16.0,67
way,338481681,54.7052015,25.3181423,building:yes,other,Šv. Faustinos namelis,Antakalnis,13.0,75
way,338483195,54.6924106,25.3118384,building:hotel,leisure,Saulės namai B&B,Antakalnis,13.0,-1
way,339137593,54.6692439,25.0958372,shop:convenience,retail,Maisto prekės,Grigiškės,21.0,4
way,341261011,54.7322875,25.2982461,amenity:restaurant,leisure,Valakampių terasa,Antakalnis,13.0,60
way,341277021,54.677006,25.2961625,amenity:hospital,healthcare,"M. Marcinkevičiaus ligoninė, Subačiaus padalinys",Senamiestis,16.0,-1
way,341297196,54.7005202,25.312376,amenity:place_of_worship,religion,Vilniaus Išganytojo bažnyčia,Antakalnis,13.0,75
way,342104825,54.6790086,25.2902742,amenity:place_of_worship,religion,Švč. M. Marijos Ramintojos bažnyčia,Senamiestis,16.0,67
way,343506564,54.6648766,25.2962939,amenity:place_of_worship,religion,Vilniaus Šv. Eufrosinijos Polockietės cerkvė,Rasos,15.0,8
way,343544338,54.7235576,25.2320177,amenity:parking,transport,,Pašilaičiai,7.0,68
way,343622855,54.7237595,25.1911917,amenity:parking,transport,,,,48
way,343693001,54.722089,25.2454302,amenity:parking,transport,,Fabijoniškės,4.0,68
way,343751993,54.6810875,25.2923201,amenity:place_of_worship,religion,Vilniaus Dievo Motinos Ėmimo į Dangų katedra,Senamiestis,16.0,67
way,344502406,54.6894188,25.3685756,amenity:parking,transport,,Naujoji Vilnia,14.0,-1
way,345476736,54.6920701,25.2668571,amenity:place_of_worship,religion,Šv. Mikalojaus Stebukladario cerkvė,Naujamiestis,17.0,67
way,346646514,54.7294191,25.2242322,amenity:parking,transport,,Pašilaičiai,7.0,-1
way,346646519,54.7265094,25.2227232,amenity:parking,transport,,Pašilaičiai,7.0,-1
way,346661902,54.7303801,25.2398327,amenity:parking,transport,,Fabijoniškės,4.0,72
way,346661903,54.7302147,25.2393836,amenity:parking,transport,,Fabijoniškės,4.0,72
way,348166039,54.7376394,25.2126165,amenity:parking,transport,,Pašilaičiai,7.0,165
way,348377134,54.6828355,25.2401901,amenity:fast_food,leisure,Picnic & Bistro,Vilkpėdė,18.0,28
way,348678449,54.6050233,25.2614176,amenity:parking,transport,,Naujininkai,19.0,41
way,349188501,54.7256383,25.2314566,amenity:parking,transport,,Pašilaičiai,7.0,68
way,349866339,54.7417308,25.2233901,amenity:parking,transport,,Pašilaičiai,7.0,72
way,349866340,54.7411045,25.2225926,amenity:parking,transport,,Pašilaičiai,7.0,72
way,350328479,54.6754931,25.1512749,amenity:parking,transport,,Paneriai,20.0,-1
way,351341681,54.76234,25.1971116,amenity:parking,transport,,,,30
way,351341862,54.7627734,25.198216,amenity:parking,transport,,,,30
way,351345748,54.7589193,25.2022015,amenity:parking,transport,,,,30
way,351717062,54.6816077,25.2782062,amenity:parking,transport,,Senamiestis,16.0,67
way,351900630,54.6808533,25.3150741,amenity:parking,transport,,Rasos,15.0,-1
way,353915776,54.7116418,25.1837693,amenity:parking,transport,,Pilaitė,12.0,2
way,353915778,54.7116555,25.1826971,amenity:parking,transport,,Pilaitė,12.0,2
way,354884749,54.6869736,25.2840514,amenity:parking,transport,,Senamiestis,16.0,67
way,355168271,54.6881781,25.2132043,amenity:parking,transport,,Karoliniškės,10.0,180
way,355168274,54.6884721,25.2143846,amenity:parking,transport,TV bokštas,Karoliniškės,10.0,180
way,355230231,54.6657575,25.2960385,amenity:place_of_worship,religion,Vilniaus Šv. Tichono Zadonskio koplyčia,Rasos,15.0,-1
way,355661301,54.7410588,25.2201462,amenity:parking,transport,,Pašilaičiai,7.0,72
way,356741335,54.703683,25.27663,amenity:parking,transport,,Šnipiškės,3.0,69
way,356742553,54.6906503,25.307081,amenity:hospital,healthcare,Vilniaus Universiteto psichiatrijos klinika,Antakalnis,13.0,196
way,359864350,54.7122826,25.1789894,amenity:parking,transport,,Pilaitė,12.0,2
way,359864352,54.7128655,25.1866676,amenity:parking,transport,,Pilaitė,12.0,2
way,359999019,54.7105023,25.1842446,amenity:parking,transport,,Pilaitė,12.0,2
way,359999020,54.7136266,25.1828884,amenity:parking,transport,,Pilaitė,12.0,2
way,359999022,54.7136162,25.1835885,amenity:parking,transport,,Pilaitė,12.0,2
way,359999023,54.7123757,25.1835715,amenity:parking,transport,,Pilaitė,12.0,2
way,359999024,54.7120903,25.1839835,amenity:parking,transport,,Pilaitė,12.0,2
way,359999026,54.7136287,25.1843297,amenity:parking,transport,,Pilaitė,12.0,2
way,359999027,54.7122773,25.1847868,amenity:parking,transport,,Pilaitė,12.0,2
way,359999029,54.7105428,25.184447,amenity:parking,transport,,Pilaitė,12.0,2
way,359999030,54.7129012,25.183062,amenity:parking,transport,,Pilaitė,12.0,2
way,359999031,54.7135974,25.1822558,amenity:parking,transport,,Pilaitė,12.0,2
way,359999033,54.7129726,25.1856802,amenity:parking,transport,,Pilaitė,12.0,2
way,359999034,54.7129701,25.1859662,amenity:parking,transport,,Pilaitė,12.0,2
way,359999036,54.7122916,25.182992,amenity:parking,transport,,Pilaitė,12.0,2
way,360597330,54.707728,25.188671,amenity:parking,transport,,Pilaitė,12.0,2
way,361919397,54.7106015,25.2979456,amenity:parking,transport,,Žirmūnai,2.0,71
way,361919398,54.7138722,25.2859083,shop:supermarket,retail,Lidl,Šnipiškės,3.0,71
way,362027568,54.666269,25.2135722,amenity:parking,transport,,Lazdynai,11.0,114
way,362140093,54.7135083,25.2859023,amenity:parking,transport,,Šnipiškės,3.0,71
way,363468981,54.7027998,25.1909829,amenity:parking,transport,,Pilaitė,12.0,2
way,363808725,54.7020562,25.2102442,amenity:parking,transport,,Viršuliškės,9.0,101
way,364777090,54.6948835,25.3138958,amenity:parking,transport,,Antakalnis,13.0,-1
way,366378790,54.6928361,25.2681961,amenity:parking,transport,,Naujamiestis,17.0,67
way,366378791,54.6926315,25.26858,amenity:parking,transport,,Naujamiestis,17.0,67
way,366379261,54.691541,25.2631726,amenity:parking,transport,,Naujamiestis,17.0,67
way,366382964,54.6983736,25.2477103,amenity:parking,transport,,Žvėrynas,6.0,80
way,366620597,54.7367208,25.213371,amenity:parking,transport,,Pašilaičiai,7.0,165
way,366909678,54.7393954,25.2174689,amenity:parking,transport,,Pašilaičiai,7.0,190
way,367778880,54.685783,25.2058641,amenity:fast_food,leisure,PavilniOKebabai,Karoliniškės,10.0,140
way,369216214,54.6969491,25.2752624,amenity:parking,transport,,Šnipiškės,3.0,69
way,370182972,54.6670813,25.1721537,shop:car,retail,ARX,Paneriai,20.0,38
way,370336113,54.7440088,25.2773696,amenity:parking,transport,,Verkiai,1.0,84
way,370338318,54.7459913,25.2799961,amenity:parking,transport,,Verkiai,1.0,84
way,370338384,54.7460331,25.2795182,amenity:parking,transport,,Verkiai,1.0,84
way,370342084,54.736741,25.2415174,amenity:parking,transport,,Fabijoniškės,4.0,-1
way,370342574,54.7293168,25.2379269,amenity:parking,transport,,Pašilaičiai,7.0,68
way,370525737,54.6691776,25.1048685,amenity:fuel,transport,Viada,Grigiškės,21.0,4
way,371446599,54.7151273,25.2923563,amenity:parking,transport,,Žirmūnai,2.0,71
way,371446600,54.7154051,25.292836,amenity:parking,transport,,Žirmūnai,2.0,71
way,371446601,54.7150508,25.2923105,amenity:parking,transport,,Žirmūnai,2.0,71
way,371448025,54.6553931,25.2272666,amenity:parking,transport,,Vilkpėdė,18.0,111
way,371448026,54.7333689,25.2357423,amenity:parking,transport,,Fabijoniškės,4.0,72
way,371448033,54.6552013,25.2269733,shop:car_repair,retail,Krown Lietuva Vilniaus Antikorozinis Centras,Vilkpėdė,18.0,111
way,371850726,54.6529073,25.2781885,amenity:parking,transport,,Naujininkai,19.0,129
way,371850727,54.6521855,25.2773102,shop:mall,retail,Nordika,Naujininkai,19.0,129
way,371924151,54.715661,25.2929053,shop:doityourself,retail,Unideco,Žirmūnai,2.0,71
way,372030782,54.6787645,25.2720806,amenity:school,education,Vilniaus karaliaus Mindaugo mokykla,Naujamiestis,17.0,67
way,373570487,54.6772428,25.2124552,amenity:parking,transport,,Lazdynai,11.0,96
way,374070366,54.6899774,25.3953983,amenity:parking,transport,,Naujoji Vilnia,14.0,36
way,374097887,54.6809189,25.4219444,amenity:parking,transport,,Naujoji Vilnia,14.0,61
way,374335699,54.616327,25.1383942,shop:convenience,retail,,Paneriai,20.0,-1
way,375035582,54.6673112,25.2559381,amenity:parking,transport,,Naujamiestis,17.0,67
way,375516598,54.7385677,25.2651753,amenity:parking,transport,,Verkiai,1.0,88
way,376161215,54.6854648,25.4177989,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,376161216,54.6857801,25.4174943,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,377962913,54.7289135,25.2926928,amenity:parking,transport,Verkių slėnis,Verkiai,1.0,-1
way,378304739,54.7345751,25.3390902,shop:supermarket,retail,Maxima X,Antakalnis,13.0,150
way,379662433,54.7301552,25.2627109,amenity:parking,transport,,Verkiai,1.0,153
way,379725212,54.6901362,25.2188559,amenity:parking,transport,,Karoliniškės,10.0,-1
way,380039343,54.7279518,25.2979602,amenity:parking,transport,,Žirmūnai,2.0,-1
way,380546483,54.7380759,25.2309724,shop:supermarket,retail,Lidl,Fabijoniškės,4.0,72
way,380591942,54.7254411,25.3276609,amenity:parking,transport,,Antakalnis,13.0,-1
way,380591943,54.7244264,25.3338948,amenity:parking,transport,,Antakalnis,13.0,-1
way,381890673,54.6833388,25.3529876,amenity:parking,transport,,Naujoji Vilnia,14.0,10
way,383033002,54.7060509,25.2679476,shop:supermarket,retail,Rimi Hyper,Šnipiškės,3.0,143
way,383158079,54.6446517,25.0907469,amenity:parking,transport,,Paneriai,20.0,-1
way,383768042,54.6922651,25.2806336,shop:kiosk,retail,Narvesen,Šnipiškės,3.0,69
way,383768942,54.7033895,25.2700527,amenity:parking,transport,,Šnipiškės,3.0,69
way,383783887,54.6836661,25.2707161,amenity:parking,transport,,Naujamiestis,17.0,67
way,384669913,54.7051784,25.2687348,amenity:parking,transport,,Šnipiškės,3.0,143
way,384953223,54.681807,25.4259793,amenity:parking,transport,,Naujoji Vilnia,14.0,61
way,385952913,54.6817734,25.2510465,amenity:parking,transport,,Naujamiestis,17.0,118
way,387067050,54.7295647,25.2277501,shop:kiosk,retail,Kioskas,Pašilaičiai,7.0,102
way,387347110,54.6568005,25.376577,landuse:industrial,work,,Naujoji Vilnia,14.0,-1
way,387669997,54.6830431,25.2932589,amenity:place_of_worship,religion,Šv. Onos bažnyčia,Senamiestis,16.0,67
way,387800019,54.6532686,25.3043753,amenity:parking,transport,,Rasos,15.0,9
way,388820955,54.6735071,25.3237824,amenity:place_of_worship,religion,Šv. Barboros stačiatikių koplyčia,Rasos,15.0,-1
way,389863439,54.6729563,25.2598581,amenity:parking,transport,,Naujamiestis,17.0,67
way,389893334,54.7029565,25.2995357,amenity:parking,transport,,Žirmūnai,2.0,-1
way,390944690,54.6352375,25.1297143,shop:convenience,retail,Maisto prekės,Paneriai,20.0,-1
way,392070186,54.6602976,25.4040135,amenity:kindergarten,education,Darželis - pradinė mokykla „Saulės gojus“,,,-1
way,392138670,54.6854745,25.4214085,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,392138836,54.6854898,25.4223689,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,392596772,54.7006705,25.4121197,amenity:parking,transport,,Naujoji Vilnia,14.0,15
way,392601104,54.701065,25.4082187,amenity:parking,transport,,Naujoji Vilnia,14.0,15
way,392717728,54.7436189,25.278973,amenity:parking,transport,,Verkiai,1.0,84
way,392717730,54.7441189,25.2784817,amenity:parking,transport,,Verkiai,1.0,84
way,393172352,54.6834573,25.3048907,amenity:parking,transport,,Senamiestis,16.0,-1
way,393267169,54.6738576,25.2882119,amenity:parking,transport,,Senamiestis,16.0,67
way,395100523,54.6966843,25.3807287,amenity:parking,transport,,Naujoji Vilnia,14.0,62
way,395886926,54.7021017,25.251398,amenity:parking,transport,,Žvėrynas,6.0,-1
way,396301081,54.7074878,25.3394439,amenity:parking,transport,,Antakalnis,13.0,66
way,397083769,54.6923186,25.2797843,shop:e-cigarette,retail,Royal Smoke,Šnipiškės,3.0,69
way,398186350,54.6886254,25.2752444,amenity:parking,transport,,Naujamiestis,17.0,67
way,398593529,54.7358311,25.2597316,amenity:parking,transport,,Fabijoniškės,4.0,176
way,399658842,54.7072156,25.2845699,amenity:parking,transport,,Šnipiškės,3.0,71
way,400469303,54.7239561,25.3197272,amenity:parking,transport,,Antakalnis,13.0,146
way,400469305,54.7241392,25.3195143,shop:supermarket,retail,IKI Antakalnis,Antakalnis,13.0,146
way,400993679,54.6840114,25.2922436,amenity:parking,transport,,Senamiestis,16.0,67
way,401253812,54.6123395,25.1545821,amenity:parking,transport,,Paneriai,20.0,21
way,401966218,54.7268324,25.1818416,shop:convenience,retail,Maisto prekės,,,-1
way,402132214,54.6920212,25.2624348,amenity:parking,transport,,Naujamiestis,17.0,67
way,402339080,54.6635278,25.2644616,landuse:industrial,work,,Naujininkai,19.0,-1
way,403612693,54.7123816,25.277694,amenity:parking,transport,,Šnipiškės,3.0,197
way,403612694,54.7120257,25.2763608,amenity:parking,transport,,Šnipiškės,3.0,197
way,403612697,54.7009424,25.2476368,amenity:parking,transport,,Žvėrynas,6.0,-1
way,403612705,54.7109507,25.2357523,amenity:parking,transport,,Šeškinė,5.0,-1
way,404086792,54.7069266,25.3808214,shop:convenience,retail,,Antakalnis,13.0,-1
way,404666346,54.6909453,25.2173443,amenity:school,education,Karoliniškių gimnazija,Karoliniškės,10.0,-1
way,405317965,54.6779812,25.2515705,amenity:parking,transport,,Naujamiestis,17.0,139
way,406424505,54.6753882,25.2118263,amenity:school,education,Vilniaus Lazdynų mokykla,Lazdynai,11.0,81
way,407445070,54.6975958,25.2109368,amenity:parking,transport,,Karoliniškės,10.0,182
way,407488297,54.6989565,25.2293733,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Strazdelis“,Karoliniškės,10.0,-1
way,407491530,54.7090798,25.2144963,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Nykštukas“,Justiniškės,8.0,179
way,411023287,54.6672783,25.0958275,amenity:parking,transport,,Grigiškės,21.0,4
way,411023595,54.6676387,25.0997173,amenity:parking,transport,,Grigiškės,21.0,4
way,411023596,54.668062,25.0996145,amenity:parking,transport,,Grigiškės,21.0,4
way,411722345,54.7169227,25.228637,amenity:parking,transport,,Justiniškės,8.0,76
way,411722346,54.7172278,25.2290952,amenity:parking,transport,,Justiniškės,8.0,76
way,411732842,54.6896594,25.2671364,amenity:parking,transport,,Naujamiestis,17.0,67
way,412554082,54.7226098,25.3236941,amenity:parking,transport,,Antakalnis,13.0,-1
way,412554085,54.7232835,25.3236934,amenity:parking,transport,,Antakalnis,13.0,-1
way,412554088,54.7242845,25.3262447,amenity:parking,transport,,Antakalnis,13.0,201
way,412554092,54.7223139,25.3271279,amenity:parking,transport,,Antakalnis,13.0,-1
way,414574587,54.7013389,25.2039536,amenity:fuel,transport,Viada,Pilaitė,12.0,-1
way,415298509,54.6974531,25.2463992,amenity:school,education,Vilniaus Žvėryno gimnazija,Žvėrynas,6.0,80
way,416580189,54.7030069,25.2485898,amenity:parking,transport,,Žvėrynas,6.0,-1
way,419419017,54.604194,25.3883766,amenity:parking,transport,,,,20
way,419999162,54.6290317,25.1072738,amenity:place_of_worship,religion,Trakų Vokės koplyčia,Paneriai,20.0,6
way,420246753,54.7102005,25.265192,amenity:parking,transport,,Šeškinė,5.0,70
way,421023527,54.7697611,25.2721364,shop:alcohol,retail,Vynoteka,Verkiai,1.0,19
way,421023536,54.7725079,25.2722854,amenity:fast_food,leisure,Burger street,Verkiai,1.0,19
way,421161245,54.7219916,25.3166736,amenity:parking,transport,,Antakalnis,13.0,-1
way,421296623,54.7034977,25.3077117,amenity:parking,transport,,Antakalnis,13.0,75
way,422271834,54.7130992,25.2863303,amenity:parking,transport,,Šnipiškės,3.0,71
way,422999763,54.7379995,25.2728326,shop:supermarket,retail,Lidl,Verkiai,1.0,88
way,423197647,54.7147412,25.2507705,amenity:parking,transport,,Šeškinė,5.0,98
way,423404327,54.6948112,25.2666604,amenity:parking,transport,,Naujamiestis,17.0,-1
way,424171606,54.6882091,25.259626,amenity:parking,transport,,Naujamiestis,17.0,67
way,424890824,54.7012627,25.2565839,amenity:parking,transport,,Žvėrynas,6.0,80
way,425059828,54.7136911,25.1859926,amenity:parking,transport,,Pilaitė,12.0,2
way,425059831,54.7136816,25.1852067,amenity:parking,transport,,Pilaitė,12.0,2
way,426111386,54.6739649,25.2239975,shop:convenience,retail,Norfa XL,Lazdynai,11.0,142
way,431111596,54.7807411,25.2739087,amenity:fuel,transport,Circle K 1-2-3,,,7
way,434492288,54.7305638,25.2390191,amenity:fuel,transport,Circle K „Ukmergės“,Fabijoniškės,4.0,72
way,436086641,54.6726292,25.2565087,amenity:parking,transport,,Naujamiestis,17.0,67
way,436086644,54.6729155,25.2567691,shop:supermarket,retail,Lidl,Naujamiestis,17.0,67
way,436213129,54.7375986,25.2504961,amenity:parking,transport,Aikštelė,Fabijoniškės,4.0,188
way,436361677,54.6767846,25.0819976,amenity:parking,transport,,Grigiškės,21.0,3
way,437126622,54.7297571,25.2153479,amenity:parking,transport,,Pašilaičiai,7.0,192
way,437128561,54.7305425,25.2153291,amenity:parking,transport,,Pašilaičiai,7.0,192
way,437406519,54.678,25.3022089,amenity:parking,transport,,Senamiestis,16.0,97
way,438422046,54.6921405,25.2450865,amenity:cafe,leisure,Pavėsis,Žvėrynas,6.0,148
way,438423378,54.6923294,25.2458704,amenity:parking,transport,,Žvėrynas,6.0,148
way,438423379,54.6918262,25.2456751,amenity:parking,transport,,Žvėrynas,6.0,148
way,438423382,54.6917713,25.2460687,amenity:parking,transport,,Žvėrynas,6.0,148
way,438423383,54.6905625,25.2465097,amenity:parking,transport,,Žvėrynas,6.0,148
way,440454992,54.7406566,25.0812722,amenity:parking,transport,,,,-1
way,440454994,54.7406623,25.0814325,shop:convenience,retail,Parduotuvė,,,-1
way,440454995,54.7373567,25.0798258,amenity:fuel,transport,Saurida,,,45
way,441799061,54.7017505,25.2614157,amenity:parking,transport,,Žvėrynas,6.0,80
way,442169338,54.7080572,25.3170483,amenity:parking,transport,,Antakalnis,13.0,75
way,442417128,54.720855,25.2451679,amenity:parking,transport,,Fabijoniškės,4.0,68
way,443056773,54.7285455,25.2172736,shop:supermarket,retail,Lidl,Pašilaičiai,7.0,-1
way,444231206,54.6936577,25.2685788,amenity:parking,transport,,Naujamiestis,17.0,67
way,444231207,54.6933482,25.2676922,amenity:parking,transport,,Naujamiestis,17.0,67
way,444231208,54.6936921,25.2683457,amenity:parking,transport,,Naujamiestis,17.0,67
way,444461960,54.7202669,25.2504881,amenity:parking,transport,,Fabijoniškės,4.0,68
way,444809955,54.6782106,25.2780136,amenity:restaurant,leisure,Paviljonas,Senamiestis,16.0,67
way,445207424,54.6997068,25.2661193,amenity:parking,transport,,Šnipiškės,3.0,69
way,445207425,54.7000565,25.2648774,amenity:parking,transport,,Šnipiškės,3.0,69
way,445310354,54.7929214,25.4320441,amenity:parking,transport,,Antakalnis,13.0,-1
way,445327027,54.6971855,25.2403401,amenity:parking,transport,,Žvėrynas,6.0,115
way,445327031,54.6983022,25.2473278,amenity:parking,transport,,Žvėrynas,6.0,80
way,445541214,54.7098642,25.2919967,amenity:parking,transport,,Žirmūnai,2.0,71
way,445543244,54.6888632,25.2514575,amenity:parking,transport,,Žvėrynas,6.0,89
way,448479019,54.7031289,25.3091781,amenity:parking,transport,,Antakalnis,13.0,75
way,448482231,54.7126811,25.2905714,amenity:parking,transport,,Žirmūnai,2.0,71
way,448499257,54.7071078,25.1843609,amenity:fast_food,leisure,Mekan Doner kebap,Pilaitė,12.0,2
way,448877884,54.7089079,25.1824736,amenity:pub,leisure,Diona,Pilaitė,12.0,2
way,449692860,54.6846796,25.2810707,amenity:parking,transport,,Senamiestis,16.0,67
way,450278413,54.7107991,25.2943551,amenity:parking,transport,,Žirmūnai,2.0,71
way,452983423,54.6852814,25.2952348,amenity:parking,transport,,Senamiestis,16.0,67
way,453819236,54.6406324,25.1873329,amenity:place_of_worship,religion,Panerių Šv. Jėzaus Nukryžiuotojo koplyčia,Paneriai,20.0,-1
way,454879304,54.6985777,25.2534035,amenity:parking,transport,,Žvėrynas,6.0,80
way,454881017,54.6997865,25.2545449,amenity:parking,transport,,Žvėrynas,6.0,80
way,455740938,54.7576396,25.3859931,amenity:parking,transport,,Antakalnis,13.0,-1
way,456016069,54.7360696,25.2122951,amenity:parking,transport,,Pašilaičiai,7.0,165
way,456570338,54.6158468,25.4410751,amenity:restaurant,leisure,Villa Eva,,,-1
way,457370585,54.710567,25.1872265,amenity:parking,transport,,Pilaitė,12.0,2
way,457827125,54.7345596,25.3384142,amenity:parking,transport,,Antakalnis,13.0,150
way,458096570,54.7377111,25.2308814,amenity:parking,transport,,Fabijoniškės,4.0,72
way,460713481,54.7083327,25.2171203,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Gluosnis“,Viršuliškės,9.0,-1
way,461209542,54.6295238,25.305751,amenity:parking,transport,,Rasos,15.0,-1
way,461413884,54.700894,25.1706077,amenity:parking,transport,,Pilaitė,12.0,2
way,461559779,54.6614707,25.1938675,amenity:parking,transport,,Lazdynai,11.0,40
way,462171325,54.704453,25.2204163,amenity:school,education,Vilniaus Levo Karsavino mokykla,Viršuliškės,9.0,94
way,462198042,54.7179902,25.1874794,amenity:parking,transport,,,,-1
way,462659212,54.6932457,25.2076613,amenity:school,education,Vilniaus Pranciškaus Skorinos gimnazija,Karoliniškės,10.0,-1
way,464918288,54.7607437,25.282449,amenity:parking,transport,,Verkiai,1.0,49
way,464926284,54.7807423,25.3421889,amenity:clinic,healthcare,Balsių šeimos medicinos centras,Verkiai,1.0,39
way,466162678,54.7160772,25.2760121,building:yes,other,Delfi sporto centras,Verkiai,1.0,71
way,472484590,54.669033,25.2592576,shop:supermarket,retail,Maxima XX,Naujamiestis,17.0,67
way,472522729,54.6694739,25.2591393,amenity:parking,transport,,Naujamiestis,17.0,67
way,472527586,54.6883815,25.4218124,shop:supermarket,retail,Norfa,Naujoji Vilnia,14.0,18
way,472527590,54.6899145,25.4264254,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,474584562,54.6941948,25.2783651,amenity:parking,transport,,Šnipiškės,3.0,69
way,474745911,54.705749,25.1841983,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Gilužis“,Pilaitė,12.0,2
